user_id,event_name,timestamp,platform,version
u0081,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0081,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0081,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0081,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0081,purchase,2026-08-04T10:00:00,iOS,V3.1
u0082,app_open,2026-08-04T10:00:00,iOS,V3.1
u0082,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0082,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0082,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0082,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0082,purchase,2026-08-04T10:00:00,iOS,V3.1
u0083,app_open,2026-08-04T10:00:00,iOS,V3.1
u0083,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0083,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0083,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0083,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0083,purchase,2026-08-04T10:00:00,iOS,V3.1
u0084,app_open,2026-08-04T10:00:00,iOS,V3.1
u0084,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0084,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0084,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0084,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0084,purchase,2026-08-04T10:00:00,iOS,V3.1
u0085,app_open,2026-08-04T10:00:00,iOS,V3.1
u0085,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0085,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0085,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0085,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0085,purchase,2026-08-04T10:00:00,iOS,V3.1
u0086,app_open,2026-08-04T10:00:00,iOS,V3.1
u0086,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0086,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0086,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0086,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0086,purchase,2026-08-04T10:00:00,iOS,V3.1
u0087,app_open,2026-08-04T10:00:00,iOS,V3.1
u0087,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0087,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0087,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0087,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0087,purchase,2026-08-04T10:00:00,iOS,V3.1
u0088,app_open,2026-08-04T10:00:00,iOS,V3.1
u0088,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0088,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0088,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0088,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0088,purchase,2026-08-04T10:00:00,iOS,V3.1
u0089,app_open,2026-08-04T10:00:00,iOS,V3.1
u0089,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0089,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0089,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0089,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0089,purchase,2026-08-04T10:00:00,iOS,V3.1
u0090,app_open,2026-08-04T10:00:00,iOS,V3.1
u0090,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0090,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0090,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0090,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0090,purchase,2026-08-04T10:00:00,iOS,V3.1
u0091,app_open,2026-08-04T10:00:00,iOS,V3.1
u0091,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0091,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0091,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0091,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0091,purchase,2026-08-04T10:00:00,iOS,V3.1
u0092,app_open,2026-08-04T10:00:00,iOS,V3.1
u0092,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0092,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0092,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0092,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0092,purchase,2026-08-04T10:00:00,iOS,V3.1
u0093,app_open,2026-08-04T10:00:00,iOS,V3.1
u0093,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0093,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0093,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0093,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0093,purchase,2026-08-04T10:00:00,iOS,V3.1
u0094,app_open,2026-08-04T10:00:00,iOS,V3.1
u0094,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0094,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0094,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0094,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0094,purchase,2026-08-04T10:00:00,iOS,V3.1
u0095,app_open,2026-08-04T10:00:00,iOS,V3.1
u0095,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0095,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0095,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0095,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0095,purchase,2026-08-04T10:00:00,iOS,V3.1
u0096,app_open,2026-08-04T10:00:00,iOS,V3.1
u0096,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0096,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0096,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0096,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0096,purchase,2026-08-04T10:00:00,iOS,V3.1
u0097,app_open,2026-08-04T10:00:00,iOS,V3.1
u0097,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0097,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0097,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0097,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0097,purchase,2026-08-04T10:00:00,iOS,V3.1
u0098,app_open,2026-08-04T10:00:00,iOS,V3.1
u0098,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0098,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0098,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0098,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0098,purchase,2026-08-04T10:00:00,iOS,V3.1
u0099,app_open,2026-08-04T10:00:00,iOS,V3.1
u0099,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0099,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0099,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0099,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0099,purchase,2026-08-04T10:00:00,iOS,V3.1
u0100,app_open,2026-08-04T10:00:00,iOS,V3.1
u0100,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0100,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0100,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0100,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0100,purchase,2026-08-04T10:00:00,iOS,V3.1
